date,price,bid,ask,bidSize,askSize
2022-06-18 11:20:03.045023918,1007.1,1007.0,1007.1,8.836,57.95
2022-06-18 11:20:03.145102501,1007.1,1007.0,1007.1,8.836,59.936
2022-06-18 11:20:03.166805029,1007.1,1007.0,1007.1,8.836,60.496
2022-06-18 11:20:03.314388037,1007.1,1007.0,1007.1,8.836,54.516
2022-06-18 11:20:03.413076162,1007.1,1007.0,1007.1,8.836,72.017
2022-06-18 11:20:03.438708544,1007.1,1007.0,1007.1,8.836,82.424
2022-06-18 11:20:03.461951494,1007.1,1007.0,1007.1,8.836,72.017
2022-06-18 11:20:03.488051891,1007.1,1007.0,1007.1,8.836,68.047
2022-06-18 11:20:03.537899733,1007.1,1007.0,1007.1,8.836,68.547
2022-06-18 11:20:03.713485718,1007.1,1007.0,1007.1,8.836,69.487
2022-06-18 11:20:03.766722202,1007.1,1007.0,1007.1,7.19,69.487
2022-06-18 11:20:03.861866951,1007.1,1007.0,1007.1,7.163,69.487
2022-06-18 11:20:03.911887169,1007.1,1007.0,1007.1,5.163,69.487
2022-06-18 11:20:03.993104458,1007.0,1006.9,1007.1,0.001,89.542
2022-06-18 11:20:04.022912979,1007.0,1007.0,1007.1,0.033,76.687
2022-06-18 11:20:04.081065416,1007.0,1006.9,1007.0,0.001,3.994
2022-06-18 11:20:04.112423658,1006.9,1006.8,1006.9,40.853,17.378
2022-06-18 11:20:04.168869734,1006.9,1006.8,1006.9,63.655,35.652
2022-06-18 11:20:04.194740295,1006.9,1006.8,1006.9,72.501,35.463
2022-06-18 11:20:04.223228216,1006.9,1006.8,1006.9,82.646,35.463
2022-06-18 11:20:04.250048161,1006.9,1006.8,1006.9,69.989,35.463
2022-06-18 11:20:04.270541668,1006.9,1006.8,1006.9,71.989,35.463
2022-06-18 11:20:04.313760042,1006.9,1006.8,1006.9,71.989,31.469
2022-06-18 11:20:04.356199026,1006.9,1006.8,1006.9,80.773,31.469
2022-06-18 11:20:04.503675222,1006.9,1006.8,1006.9,72.016,31.469
2022-06-18 11:20:04.554589510,1006.9,1006.8,1006.9,72.016,31.969
2022-06-18 11:20:04.604263783,1006.9,1006.8,1006.9,72.016,50.085
2022-06-18 11:20:05.004565477,1006.9,1006.8,1006.9,49.158,50.085
2022-06-18 11:20:05.131116390,1006.9,1006.8,1006.9,49.168,50.085
2022-06-18 11:20:05.155866861,1006.9,1006.8,1006.9,38.322,50.085
2022-06-18 11:20:05.194667816,1006.9,1006.8,1006.9,12.569,45.319
2022-06-18 11:20:05.242042065,1006.8,1006.7,1006.8,11.346,6.345
2022-06-18 11:20:05.331077576,1006.8,1006.7,1006.8,5.881,6.345
2022-06-18 11:20:05.380690575,1006.8,1006.7,1006.8,5.581,65.314
2022-06-18 11:20:05.415246487,1006.7,1006.6,1006.8,17.255,81.048
2022-06-18 11:20:05.453837156,1006.7,1006.6,1006.8,7.465,75.581
2022-06-18 11:20:05.480361700,1006.7,1006.6,1006.7,2.0,19.858
2022-06-18 11:20:05.513362169,1006.6,1006.5,1006.6,0.001,3.994
2022-06-18 11:20:05.591273785,1006.6,1006.5,1006.6,19.586,39.647
2022-06-18 11:20:05.616567850,1006.6,1006.5,1006.6,32.347,48.495
2022-06-18 11:20:05.820292950,1006.6,1006.5,1006.6,32.347,40.507
2022-06-18 11:20:05.874053717,1006.5,1006.5,1006.6,31.989,40.507
2022-06-18 11:20:05.902496576,1006.5,1006.5,1006.6,12.404,40.507
2022-06-18 11:20:05.927926779,1006.5,1006.5,1006.6,24.205,40.507
2022-06-18 11:20:05.951446533,1006.5,1006.5,1006.6,12.404,42.153
2022-06-18 11:20:05.979701757,1006.5,1006.5,1006.6,14.391,42.153
2022-06-18 11:20:06.025291920,1006.5,1006.5,1006.6,14.391,40.507
2022-06-18 11:20:06.133192301,1006.5,1006.5,1006.6,14.391,59.02
2022-06-18 11:20:06.227013826,1006.5,1006.5,1006.6,40.602,59.02
2022-06-18 11:20:06.404740810,1006.5,1006.5,1006.6,47.802,59.02
2022-06-18 11:20:06.455715656,1006.5,1006.5,1006.6,67.673,50.679
2022-06-18 11:20:06.488464594,1006.5,1006.5,1006.6,72.773,50.679
2022-06-18 11:20:06.607918024,1006.5,1006.5,1006.6,72.773,36.398
2022-06-18 11:20:06.635356903,1006.5,1006.5,1006.6,78.949,28.05
2022-06-18 11:20:06.685947657,1006.5,1006.5,1006.6,78.949,10.252
2022-06-18 11:20:06.788790941,1006.5,1006.5,1006.6,78.949,19.158
2022-06-18 11:20:06.828151703,1006.6,1006.5,1006.6,78.949,8.906
2022-06-18 11:20:06.975475550,1006.7,1006.7,1006.8,7.194,6.845
2022-06-18 11:20:07.020039082,1006.7,1006.7,1006.8,21.194,6.845
2022-06-18 11:20:07.039371967,1006.7,1006.7,1006.8,7.194,6.845
2022-06-18 11:20:07.064199208,1006.7,1006.7,1006.8,17.955,6.845
2022-06-18 11:20:07.091375589,1006.7,1006.7,1006.8,19.955,6.845
2022-06-18 11:20:07.115244150,1006.7,1006.7,1006.8,19.955,13.188
2022-06-18 11:20:07.149195194,1006.7,1006.7,1006.8,41.054,6.843
2022-06-18 11:20:07.178929567,1006.7,1006.7,1006.8,41.054,0.5
2022-06-18 11:20:07.216190577,1006.7,1006.7,1006.8,71.288,0.5
2022-06-18 11:20:07.250116110,1006.8,1006.7,1006.9,60.848,0.501
2022-06-18 11:20:07.280526161,1006.8,1006.7,1006.9,34.649,0.501
2022-06-18 11:20:07.317255259,1006.8,1006.8,1006.9,51.355,0.501
2022-06-18 11:20:07.334058046,1006.8,1006.8,1006.9,73.906,0.501
2022-06-18 11:20:07.358665705,1006.8,1006.8,1006.9,75.766,0.501
2022-06-18 11:20:07.384774208,1006.8,1006.8,1006.9,77.766,3.501
2022-06-18 11:20:07.459137201,1006.8,1006.8,1006.9,77.766,4.002
2022-06-18 11:20:07.483865738,1006.8,1006.8,1006.9,77.766,13.039
2022-06-18 11:20:07.558395386,1006.8,1006.8,1006.9,77.766,4.002
2022-06-18 11:20:07.731578112,1006.8,1006.8,1006.9,82.93,14.685
2022-06-18 11:20:07.756463766,1006.8,1006.8,1006.9,72.666,14.685
2022-06-18 11:20:07.780341864,1006.8,1006.8,1006.9,71.02,21.028
2022-06-18 11:20:07.830606222,1006.8,1006.8,1006.9,71.02,21.528
2022-06-18 11:20:07.854700804,1006.8,1006.8,1006.9,71.02,31.049
2022-06-18 11:20:07.903727055,1006.8,1006.8,1006.9,69.02,31.049
2022-06-18 11:20:07.954708338,1006.8,1006.8,1006.9,69.025,31.049
2022-06-18 11:20:08.102779150,1006.8,1006.8,1006.9,69.025,24.706
2022-06-18 11:20:08.179249048,1006.8,1006.8,1006.9,70.671,24.706
2022-06-18 11:20:08.508147240,1006.8,1006.8,1006.9,70.671,24.205
2022-06-18 11:20:08.607385635,1006.8,1006.8,1006.9,76.085,24.205
2022-06-18 11:20:08.862832069,1006.9,1006.8,1006.9,76.085,24.201
2022-06-18 11:20:08.883219242,1006.9,1006.8,1006.9,76.085,24.701
2022-06-18 11:20:08.937447786,1006.9,1006.8,1006.9,76.085,0.5
2022-06-18 11:20:08.987632751,1006.9,1006.8,1006.9,56.467,0.5
2022-06-18 11:20:09.063718556,1006.9,1006.8,1006.9,56.467,9.537
2022-06-18 11:20:09.088760138,1006.9,1006.8,1006.9,63.567,9.537
2022-06-18 11:20:09.114140511,1006.9,1006.8,1006.9,63.567,0.5
2022-06-18 11:20:09.139315128,1006.9,1006.8,1006.9,58.153,0.5
2022-06-18 11:20:09.163991690,1006.9,1006.8,1006.9,63.317,0.5
2022-06-18 11:20:09.213506699,1006.9,1006.8,1006.9,69.4,9.537
2022-06-18 11:20:09.238810062,1006.9,1006.8,1006.9,69.4,0.5
2022-06-18 11:20:09.287743092,1006.9,1006.8,1006.9,76.428,0.5
2022-06-18 11:20:09.321182966,1006.9,1006.8,1006.9,76.428,9.537
2022-06-18 11:20:09.342683792,1006.9,1006.8,1006.9,83.457,0.5
2022-06-18 11:20:09.642188787,1006.9,1006.8,1006.9,88.673,0.5
2022-06-18 11:20:09.671018600,1006.9,1006.8,1007.0,88.673,8.15
2022-06-18 11:20:09.707287788,1006.9,1006.8,1007.0,83.573,8.15
2022-06-18 11:20:09.734457493,1006.9,1006.8,1007.0,71.328,8.15
2022-06-18 11:20:09.767239332,1006.9,1006.9,1007.0,72.08,8.15
2022-06-18 11:20:09.788509130,1006.9,1006.9,1007.0,91.596,8.15
2022-06-18 11:20:09.814068794,1006.9,1006.9,1007.0,104.78,8.15
2022-06-18 11:20:09.838247776,1006.9,1006.9,1007.0,114.18,8.15
2022-06-18 11:20:09.861822367,1006.9,1006.9,1007.0,132.879,8.15
2022-06-18 11:20:09.888172388,1006.9,1006.9,1007.0,138.043,8.176
2022-06-18 11:20:09.912155867,1006.9,1006.9,1007.0,149.384,8.176
2022-06-18 11:20:09.936645269,1006.9,1006.9,1007.0,149.404,8.176
2022-06-18 11:20:10.017532110,1006.9,1006.9,1007.0,149.404,14.519
2022-06-18 11:20:10.036270380,1006.9,1006.9,1007.0,142.204,14.519
2022-06-18 11:20:10.062913418,1006.9,1006.9,1007.0,135.458,14.519
2022-06-18 11:20:10.086911917,1006.9,1006.9,1007.0,135.458,27.368
2022-06-18 11:20:10.113030195,1006.9,1006.9,1007.0,125.078,27.368
2022-06-18 11:20:10.137850761,1006.9,1006.9,1007.0,93.427,14.519
2022-06-18 11:20:10.166504145,1006.9,1006.9,1007.0,103.4,16.165
2022-06-18 11:20:10.216071844,1006.9,1006.9,1007.0,75.197,16.165
2022-06-18 11:20:10.239068747,1006.9,1006.9,1007.0,75.36,16.165
2022-06-18 11:20:10.340751886,1006.9,1006.9,1007.0,82.172,16.165
2022-06-18 11:20:10.367855787,1006.9,1006.9,1007.0,67.891,16.165
2022-06-18 11:20:10.416730881,1006.9,1006.9,1007.0,58.099,16.165
2022-06-18 11:20:10.442403316,1006.9,1006.9,1007.0,39.4,16.365
2022-06-18 11:20:10.468018293,1006.9,1006.9,1007.0,39.4,16.865
2022-06-18 11:20:10.574059010,1006.9,1006.9,1007.0,45.914,16.865
2022-06-18 11:20:10.616359711,1006.9,1006.9,1007.0,45.914,16.665
2022-06-18 11:20:10.742266893,1006.9,1006.9,1007.0,43.914,16.665
2022-06-18 11:20:10.794498920,1007.0,1006.9,1007.1,43.914,18.835
2022-06-18 11:20:10.846574306,1007.0,1007.0,1007.1,19.182,18.835
2022-06-18 11:20:10.873373270,1007.0,1007.0,1007.1,27.523,18.835
2022-06-18 11:20:10.898992300,1007.0,1007.0,1007.1,40.017,8.788
2022-06-18 11:20:10.923532009,1007.0,1007.0,1007.1,47.217,10.634
2022-06-18 11:20:10.945985079,1007.0,1007.0,1007.1,47.217,10.434
2022-06-18 11:20:10.997598648,1007.0,1007.0,1007.1,47.217,16.777
2022-06-18 11:20:11.071799278,1007.0,1007.0,1007.1,40.017,29.626
2022-06-18 11:20:11.097217798,1007.0,1007.0,1007.1,40.017,16.777
2022-06-18 11:20:11.170109749,1007.0,1007.0,1007.1,46.327,16.777
2022-06-18 11:20:11.310507298,1007.0,1007.0,1007.1,46.327,20.771
2022-06-18 11:20:11.400104046,1007.0,1007.0,1007.1,46.327,16.777
2022-06-18 11:20:11.450692654,1007.0,1007.0,1007.1,46.49,16.777
2022-06-18 11:20:11.482556343,1007.0,1007.0,1007.1,53.302,16.777
2022-06-18 11:20:11.524900675,1007.0,1007.0,1007.1,53.302,17.277
2022-06-18 11:20:11.550302029,1007.0,1007.0,1007.1,53.302,9.288
2022-06-18 11:20:11.657098532,1007.1,1007.0,1007.2,60.502,26.668
2022-06-18 11:20:11.690876245,1007.1,1007.0,1007.2,60.502,6.191
2022-06-18 11:20:11.713860273,1007.1,1007.1,1007.2,17.175,6.191
2022-06-18 11:20:11.745814323,1007.2,1007.1,1007.3,66.606,0.501
2022-06-18 11:20:11.800285339,1007.2,1007.1,1007.3,79.964,0.501
2022-06-18 11:20:11.846708775,1007.3,1007.4,1007.5,42.0,31.785
2022-06-18 11:20:11.894694567,1007.3,1007.4,1007.5,42.0,26.325
2022-06-18 11:20:11.931466818,1007.3,1007.4,1007.5,19.618,26.625
2022-06-18 11:20:11.961619854,1007.4,1007.4,1007.5,21.107,28.471
2022-06-18 11:20:11.993574858,1007.4,1007.4,1007.5,26.268,27.971
2022-06-18 11:20:12.016731976,1007.4,1007.4,1007.5,35.383,27.971
2022-06-18 11:20:12.044864416,1007.4,1007.4,1007.5,31.737,27.971
2022-06-18 11:20:12.072748661,1007.4,1007.4,1007.5,31.9,27.971
2022-06-18 11:20:12.090571404,1007.4,1007.4,1007.5,22.785,28.026
2022-06-18 11:20:12.114905357,1007.4,1007.4,1007.5,22.785,30.026
2022-06-18 11:20:12.140351057,1007.4,1007.4,1007.5,29.597,24.566
2022-06-18 11:20:12.191752434,1007.4,1007.4,1007.5,12.136,24.566
2022-06-18 11:20:12.265444517,1007.4,1007.4,1007.5,23.08,24.566
2022-06-18 11:20:12.314558029,1007.4,1007.4,1007.5,31.036,24.566
2022-06-18 11:20:12.358139038,1007.4,1007.4,1007.5,31.036,22.92
2022-06-18 11:20:12.460103750,1007.4,1007.4,1007.5,31.036,3.06
2022-06-18 11:20:12.635591507,1007.4,1007.4,1007.5,31.036,4.706
2022-06-18 11:20:12.660136700,1007.4,1007.4,1007.5,31.036,5.206
2022-06-18 11:20:12.682378054,1007.4,1007.4,1007.5,24.224,5.206
2022-06-18 11:20:12.757308960,1007.4,1007.4,1007.5,30.4,5.206
2022-06-18 11:20:12.909440041,1007.4,1007.4,1007.5,51.618,5.206
2022-06-18 11:20:12.936262846,1007.4,1007.4,1007.5,56.718,11.549
2022-06-18 11:20:12.961594343,1007.4,1007.4,1007.5,56.718,5.206
2022-06-18 11:20:13.062023878,1007.4,1007.4,1007.5,56.817,5.206
2022-06-18 11:20:13.210558653,1007.4,1007.4,1007.5,54.11,5.206
2022-06-18 11:20:13.235222340,1007.4,1007.4,1007.5,51.696,5.206
2022-06-18 11:20:13.260370969,1007.4,1007.4,1007.5,51.697,5.206
2022-06-18 11:20:13.316151857,1007.4,1007.4,1007.5,43.558,5.206
2022-06-18 11:20:13.390906334,1007.4,1007.4,1007.5,52.179,5.206
2022-06-18 11:20:13.714954615,1007.4,1007.4,1007.5,52.179,5.706
2022-06-18 11:20:13.742088556,1007.4,1007.4,1007.5,62.152,5.706
2022-06-18 11:20:13.822225094,1007.4,1007.4,1007.5,62.152,15.227
2022-06-18 11:20:14.068109035,1007.4,1007.4,1007.5,62.152,15.172
2022-06-18 11:20:14.166076660,1007.4,1007.4,1007.5,62.154,15.172
2022-06-18 11:20:14.266650677,1007.4,1007.4,1007.5,48.136,15.256
2022-06-18 11:20:14.330476046,1007.4,1007.4,1007.5,56.546,15.256
2022-06-18 11:20:15.012802839,1007.4,1007.4,1007.5,41.39,15.256
2022-06-18 11:20:15.083851337,1007.4,1007.4,1007.5,41.39,23.244
2022-06-18 11:20:15.108494759,1007.4,1007.4,1007.5,41.39,23.744
2022-06-18 11:20:15.336661100,1007.4,1007.4,1007.5,43.036,23.744
2022-06-18 11:20:15.411857843,1007.4,1007.4,1007.5,36.243,23.744
2022-06-18 11:20:15.488716602,1007.4,1007.4,1007.5,42.793,23.744
2022-06-18 11:20:15.589398384,1007.4,1007.4,1007.5,24.832,23.744
2022-06-18 11:20:15.692238331,1007.4,1007.4,1007.5,24.832,15.756
2022-06-18 11:20:16.087569952,1007.4,1007.4,1007.5,24.832,16.256
2022-06-18 11:20:16.326466322,1007.4,1007.4,1007.5,35.593,16.256
2022-06-18 11:20:16.573463917,1007.4,1007.4,1007.5,35.593,14.61
2022-06-18 11:20:16.594972610,1007.4,1007.4,1007.5,35.593,5.089
2022-06-18 11:20:16.625624418,1007.5,1007.4,1007.6,51.793,31.089
2022-06-18 11:20:16.659743309,1007.5,1007.4,1007.6,65.701,31.089
2022-06-18 11:20:16.690269709,1007.5,1007.5,1007.6,41.101,11.227
2022-06-18 11:20:16.713394880,1007.5,1007.5,1007.6,56.115,11.227
2022-06-18 11:20:16.738850355,1007.5,1007.5,1007.6,48.646,11.227
2022-06-18 11:20:16.763574362,1007.5,1007.5,1007.6,50.646,11.227
2022-06-18 11:20:16.788282156,1007.5,1007.5,1007.6,50.646,2.527
2022-06-18 11:20:16.886956453,1007.5,1007.5,1007.6,50.646,4.173
2022-06-18 11:20:16.914139032,1007.5,1007.5,1007.6,56.822,4.173
2022-06-18 11:20:16.985532522,1007.5,1007.5,1007.6,56.822,13.21
2022-06-18 11:20:17.011242390,1007.5,1007.5,1007.6,57.004,13.21
2022-06-18 11:20:17.112200022,1007.5,1007.5,1007.6,57.004,13.71
2022-06-18 11:20:17.137629271,1007.5,1007.5,1007.6,64.601,13.71
2022-06-18 11:20:17.213162184,1007.5,1007.5,1007.6,64.602,13.71
2022-06-18 11:20:17.287874460,1007.5,1007.5,1007.6,66.411,13.71
2022-06-18 11:20:17.392919064,1007.5,1007.5,1007.6,66.451,13.71
2022-06-18 11:20:17.590756655,1007.5,1007.5,1007.6,69.24,13.71
2022-06-18 11:20:17.688374758,1007.5,1007.5,1007.6,61.643,13.71
2022-06-18 11:20:17.837773323,1007.5,1007.5,1007.6,61.643,13.683
2022-06-18 11:20:17.890256405,1007.5,1007.5,1007.6,69.251,13.683
2022-06-18 11:20:17.939266443,1007.5,1007.5,1007.6,69.251,13.716
2022-06-18 11:20:18.114162445,1007.5,1007.5,1007.6,79.224,13.716
2022-06-18 11:20:18.188704014,1007.5,1007.5,1007.6,79.224,14.216
2022-06-18 11:20:18.417651892,1007.5,1007.5,1007.6,69.97,14.216
2022-06-18 11:20:18.517307996,1007.5,1007.5,1007.6,77.764,14.216
2022-06-18 11:20:18.620476484,1007.5,1007.5,1007.6,70.564,14.216
2022-06-18 11:20:18.668235779,1007.5,1007.5,1007.6,68.947,14.216
2022-06-18 11:20:18.695743322,1007.5,1007.5,1007.6,68.947,20.559
2022-06-18 11:20:18.719440222,1007.5,1007.5,1007.6,68.947,33.408
2022-06-18 11:20:18.750182867,1007.5,1007.5,1007.6,66.947,33.408
2022-06-18 11:20:18.918116093,1007.5,1007.5,1007.6,66.947,20.559
2022-06-18 11:20:19.068163633,1007.5,1007.5,1007.6,67.046,20.559
2022-06-18 11:20:19.169572592,1007.5,1007.5,1007.6,67.046,14.216
2022-06-18 11:20:19.218822718,1007.5,1007.5,1007.6,67.046,14.716
2022-06-18 11:20:19.556032419,1007.5,1007.5,1007.6,67.046,27.565
2022-06-18 11:20:19.608197212,1007.5,1007.5,1007.6,57.525,27.565
2022-06-18 11:20:19.705665588,1007.5,1007.5,1007.6,57.525,30.561
2022-06-18 11:20:19.833520412,1007.5,1007.5,1007.6,40.324,30.561
2022-06-18 11:20:19.853183270,1007.5,1007.5,1007.6,40.324,30.761
2022-06-18 11:20:20.080551386,1007.6,1007.5,1007.6,40.324,27.141
2022-06-18 11:20:20.161254883,1007.6,1007.5,1007.6,40.324,29.126
2022-06-18 11:20:20.534878254,1007.6,1007.5,1007.6,38.496,29.126
2022-06-18 11:20:20.660851717,1007.6,1007.5,1007.6,30.712,27.641
2022-06-18 11:20:20.734515429,1007.6,1007.5,1007.6,32.495,27.641
2022-06-18 11:20:20.759058714,1007.6,1007.5,1007.6,32.485,27.641
2022-06-18 11:20:20.858728409,1007.6,1007.5,1007.6,42.281,27.641
2022-06-18 11:20:21.110091686,1007.6,1007.5,1007.6,42.281,28.141
2022-06-18 11:20:21.262193203,1007.5,1007.5,1007.6,38.312,28.141
2022-06-18 11:20:21.380264759,1007.5,1007.5,1007.6,36.529,28.141
2022-06-18 11:20:21.404072285,1007.5,1007.5,1007.6,26.733,28.141
2022-06-18 11:20:21.456393957,1007.5,1007.5,1007.6,40.408,28.141
2022-06-18 11:20:21.481760979,1007.5,1007.5,1007.6,51.143,28.141
2022-06-18 11:20:21.548579931,1007.8,1007.8,1007.9,55.693,94.662
2022-06-18 11:20:21.624964714,1007.8,1007.8,1007.9,55.693,53.635
2022-06-18 11:20:21.652755260,1007.8,1007.8,1007.9,57.693,71.863
2022-06-18 11:20:21.686137676,1007.8,1007.8,1007.9,57.693,78.104
2022-06-18 11:20:21.711630106,1007.8,1007.8,1007.9,57.193,68.989
2022-06-18 11:20:21.742311239,1007.8,1007.8,1007.9,57.193,64.939
2022-06-18 11:20:21.767700672,1007.8,1007.8,1007.9,57.193,70.397
2022-06-18 11:20:21.840229988,1007.8,1007.8,1007.9,57.193,56.656
2022-06-18 11:20:21.866242886,1007.8,1007.8,1007.9,57.193,118.814
2022-06-18 11:20:21.890347481,1007.8,1007.8,1007.9,57.193,122.402
2022-06-18 11:20:21.918533325,1007.8,1007.8,1007.9,57.193,86.046
2022-06-18 11:20:21.999186754,1007.8,1007.8,1007.9,57.193,122.402
2022-06-18 11:20:22.048259735,1007.8,1007.8,1007.9,57.193,122.43
2022-06-18 11:20:22.073074579,1007.8,1007.8,1007.9,59.982,122.43
2022-06-18 11:20:22.097692013,1007.8,1007.8,1007.9,59.982,116.23
2022-06-18 11:20:22.172407389,1007.8,1007.8,1007.9,70.717,116.73
2022-06-18 11:20:22.201767445,1007.8,1007.8,1007.9,70.72,116.73
2022-06-18 11:20:22.222992659,1007.8,1007.8,1007.9,80.693,116.73
2022-06-18 11:20:22.377823114,1007.8,1007.8,1007.9,80.693,120.724
2022-06-18 11:20:22.430977345,1007.8,1007.8,1007.9,80.693,124.718
2022-06-18 11:20:22.480911732,1007.8,1007.8,1007.9,80.693,137.437
2022-06-18 11:20:22.553604126,1007.8,1007.8,1007.9,80.693,139.943
2022-06-18 11:20:22.703887939,1007.8,1007.8,1007.9,69.958,139.943
2022-06-18 11:20:22.729215145,1007.8,1007.8,1007.9,69.958,140.443
2022-06-18 11:20:22.778257608,1007.8,1007.8,1007.9,69.958,104.087
2022-06-18 11:20:22.804411411,1007.8,1007.8,1007.9,79.76,104.087
2022-06-18 11:20:22.933874369,1007.8,1007.7,1007.9,13.178,140.443
2022-06-18 11:20:22.959678173,1007.8,1007.7,1007.9,13.178,143.104
2022-06-18 11:20:22.985919476,1007.8,1007.7,1007.9,13.178,135.904
2022-06-18 11:20:23.019839525,1007.8,1007.7,1007.8,13.178,2.0
2022-06-18 11:20:23.049226761,1007.8,1007.7,1007.8,8.018,60.325
2022-06-18 11:20:23.093412876,1007.5,1007.5,1007.6,15.026,25.5
2022-06-18 11:20:23.157959223,1007.5,1007.5,1007.6,19.94,26.0
2022-06-18 11:20:23.219770670,1007.5,1007.5,1007.6,19.94,58.124
2022-06-18 11:20:23.250669718,1007.5,1007.5,1007.6,19.53,60.63
2022-06-18 11:20:23.281428576,1007.5,1007.5,1007.6,19.53,64.731
2022-06-18 11:20:23.340592146,1007.5,1007.5,1007.6,14.369,64.731
2022-06-18 11:20:23.370499611,1007.5,1007.5,1007.6,13.179,71.931
2022-06-18 11:20:23.397504807,1007.5,1007.4,1007.6,5.163,92.219
2022-06-18 11:20:23.421600103,1007.5,1007.4,1007.6,5.163,57.654
2022-06-18 11:20:23.450409412,1007.5,1007.4,1007.5,5.163,32.166
2022-06-18 11:20:23.473563194,1007.5,1007.4,1007.5,5.163,67.571
2022-06-18 11:20:23.504535437,1007.4,1007.4,1007.5,6.773,115.819
2022-06-18 11:20:23.554701567,1007.4,1007.4,1007.5,6.773,117.935
2022-06-18 11:20:23.611687183,1007.4,1007.4,1007.5,6.773,127.12
2022-06-18 11:20:23.639067173,1007.4,1007.3,1007.5,0.001,125.82
2022-06-18 11:20:23.689801931,1007.4,1007.3,1007.5,0.001,90.996
2022-06-18 11:20:23.719910860,1007.3,1007.2,1007.4,20.626,10.337
2022-06-18 11:20:23.755132914,1007.3,1007.3,1007.4,2.0,68.885
2022-06-18 11:20:23.777536631,1007.3,1007.3,1007.4,1.999,64.658
2022-06-18 11:20:23.807411432,1007.3,1007.3,1007.4,1.999,61.544
2022-06-18 11:20:23.830511808,1007.3,1007.3,1007.4,1.999,64.05
2022-06-18 11:20:23.855836630,1007.3,1007.3,1007.4,2.135,66.05
2022-06-18 11:20:23.878362656,1007.3,1007.3,1007.4,2.135,76.313
2022-06-18 11:20:23.928954840,1007.3,1007.3,1007.4,2.135,80.307
2022-06-18 11:20:24.027542114,1007.3,1007.3,1007.4,2.135,76.313
2022-06-18 11:20:24.053399324,1007.3,1007.3,1007.4,2.135,80.307
2022-06-18 11:20:24.077793837,1007.3,1007.3,1007.4,3.781,80.307
2022-06-18 11:20:24.103278875,1007.3,1007.3,1007.4,3.781,76.313
2022-06-18 11:20:24.279320002,1007.3,1007.3,1007.4,3.781,76.813
2022-06-18 11:20:24.406870127,1007.3,1007.3,1007.4,3.781,77.099
2022-06-18 11:20:24.431169033,1007.3,1007.3,1007.4,3.645,77.099
2022-06-18 11:20:24.631132126,1007.3,1007.3,1007.4,3.645,75.113
2022-06-18 11:20:24.918222904,1007.4,1007.3,1007.4,3.645,62.877
2022-06-18 11:20:24.945827007,1007.4,1007.3,1007.4,3.645,53.762
2022-06-18 11:20:24.978027582,1007.4,1007.3,1007.4,15.105,35.813
2022-06-18 11:20:25.004755735,1007.4,1007.3,1007.4,31.42,20.813
2022-06-18 11:20:25.061132908,1007.4,1007.3,1007.4,31.42,16.929
2022-06-18 11:20:25.086807728,1007.4,1007.3,1007.4,31.42,3.292
2022-06-18 11:20:25.113204956,1007.4,1007.3,1007.4,40.941,0.786
2022-06-18 11:20:25.219957829,1007.4,1007.4,1007.5,2.0,0.501
2022-06-18 11:20:25.253781796,1007.4,1007.4,1007.5,1.5,0.501
2022-06-18 11:20:25.283120394,1007.4,1007.4,1007.5,25.854,0.501
2022-06-18 11:20:25.317222357,1007.4,1007.4,1007.5,48.474,6.844
2022-06-18 11:20:25.341090918,1007.4,1007.4,1007.5,50.12,15.881
2022-06-18 11:20:25.415262222,1007.4,1007.4,1007.5,40.442,17.881
2022-06-18 11:20:25.489592075,1007.4,1007.4,1007.5,42.244,17.881
2022-06-18 11:20:25.540479660,1007.4,1007.4,1007.5,42.244,18.381
2022-06-18 11:20:25.741827726,1007.4,1007.4,1007.5,47.344,18.381
2022-06-18 11:20:26.039634705,1007.4,1007.4,1007.5,47.453,18.381
2022-06-18 11:20:26.289932489,1007.4,1007.4,1007.5,47.453,18.881
2022-06-18 11:20:26.547040701,1007.4,1007.4,1007.5,46.437,19.381
2022-06-18 11:20:26.570861816,1007.4,1007.4,1007.5,45.651,19.381
2022-06-18 11:20:26.646781445,1007.4,1007.4,1007.5,46.84,19.381
2022-06-18 11:20:26.824473858,1007.4,1007.4,1007.5,32.219,19.381
2022-06-18 11:20:26.849877596,1007.4,1007.4,1007.5,32.219,19.73
2022-06-18 11:20:26.896336317,1007.4,1007.4,1007.5,25.019,19.73
2022-06-18 11:20:27.123191118,1007.4,1007.4,1007.5,25.019,13.387
2022-06-18 11:20:27.150392532,1007.4,1007.4,1007.5,25.019,4.35
2022-06-18 11:20:27.181579113,1007.5,1007.4,1007.7,25.019,13.036
2022-06-18 11:20:27.227247953,1007.7,1007.7,1007.8,33.0,12.916
2022-06-18 11:20:27.283907890,1007.7,1007.7,1007.8,4.0,0.5
2022-06-18 11:20:27.346606731,1007.7,1007.7,1007.8,35.116,0.7
2022-06-18 11:20:27.397090197,1007.7,1007.7,1007.8,44.231,0.7
2022-06-18 11:20:27.424133539,1007.7,1007.7,1007.8,44.231,9.537
2022-06-18 11:20:27.444989920,1007.7,1007.7,1007.8,49.331,9.537
2022-06-18 11:20:27.470717907,1007.7,1007.7,1007.8,48.831,9.537
2022-06-18 11:20:27.506789446,1007.7,1007.7,1007.8,58.976,9.537
2022-06-18 11:20:27.609021187,1007.7,1007.7,1007.8,55.009,9.537
